timestamp,model,dataset,mode,seed,train_rows,epochs_done,val_auc,val_f1,test_auc,test_f1,test_precision,test_recall,threshold,n_params,recipe,wallclock_s,checkpoint,smoke,site,host,gpu,slurm_job_id
2026-07-26 13:01:34,LSTM,kip_m6,shuffled_train,9551,400000,2,0.5019601202540316,0.657593201754386,0.503953839210439,0.6585185590714989,0.5009891917782544,0.9605510081852665,argmax,233346,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.0005 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'hidden_dim': 128, 'num_layers': 2, 'num_classes': 2, 'dropout': 0.5}",105.2,/root/LLMSeq/checkpoints/kip/LSTM_kip_m6_shuffled_train_9551/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:01:43,LSTM,kip_m6,shuffled_eval,9551,0,0,,,0.5053548853498286,0.6283588135567791,0.5032926360315324,0.8361349570772609,argmax,233346,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.0005 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'hidden_dim': 128, 'num_layers': 2, 'num_classes': 2, 'dropout': 0.5}",1.7,/root/LLMSeq/checkpoints/kip/LSTM_kip_m6_ordered_9551/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:04:40,LSTM,kip_m6,shuffled_train,9552,400000,5,0.5014128913831107,0.6665066474643624,0.5020172297358243,0.667466186954494,0.5009,1.0,argmax,233346,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.0005 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'hidden_dim': 128, 'num_layers': 2, 'num_classes': 2, 'dropout': 0.5}",169.1,/root/LLMSeq/checkpoints/kip/LSTM_kip_m6_shuffled_train_9552/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:04:50,LSTM,kip_m6,shuffled_eval,9552,0,0,,,0.49525502542628236,0.667466186954494,0.5009,1.0,argmax,233346,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.0005 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'hidden_dim': 128, 'num_layers': 2, 'num_classes': 2, 'dropout': 0.5}",1.7,/root/LLMSeq/checkpoints/kip/LSTM_kip_m6_ordered_9552/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:09:00,Transformer,kip_m6,shuffled_train,9550,400000,3,0.5025612387319366,0.6665066474643624,0.5001184899839075,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",242.3,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_shuffled_train_9550/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:09:10,Transformer,kip_m6,shuffled_eval,9550,0,0,,,0.49820700699070275,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",2.4,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_ordered_9550/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:12:04,Transformer,kip_m6,shuffled_train,9551,400000,1,0.5015801122047825,0.6665066474643624,0.5058873990751729,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",166.2,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_shuffled_train_9551/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:12:14,Transformer,kip_m6,shuffled_eval,9551,0,0,,,0.5029977937128516,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",2.4,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_ordered_9551/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:15:09,Transformer,kip_m6,shuffled_train,9552,400000,1,0.4971285068278545,0.6665066474643624,0.5016189868455174,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",167.5,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_shuffled_train_9552/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 13:15:19,Transformer,kip_m6,shuffled_eval,9552,0,0,,,0.5026028932333741,0.667466186954494,0.5009,1.0,argmax,169218,"DL_TR_baselines_experiment OPTIMAL: Adam lr=0.001 bs=64 epochs<=30 patience=3 early=val_f1 config={'vocab_size': 26, 'embedding_dim': 64, 'num_heads': 8, 'num_layers': 2, 'dim_feedforward': 512, 'num_classes': 2, 'dropout': 0.3, 'max_seq_length': 20}",2.4,/root/LLMSeq/checkpoints/kip/Transformer_kip_m6_ordered_9552/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 14:22:47,BERT,kip_m6,shuffled_train,9550,400000,4,0.5000019504002527,0.6536359989486935,0.5018192850944838,0.667466186954494,0.5009,1.0,0.1,443906,"BERT_fraction_experiment defaults + --peft: bert-base-uncased LoRA(r=8,a=16,qkv,drop=.1) AdamW lr=2e-05 bs=16 max_len=64 epochs<=20 patience=3 early=loss warmup=6%",4030.2,/root/LLMSeq/checkpoints/kip/BERT_kip_m6_shuffled_train_9550/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 14:23:56,BERT,kip_m6,shuffled_eval,9550,0,0,,,0.5032011695717894,0.667466186954494,0.5009,1.0,0.1,443906,"BERT_fraction_experiment defaults + --peft: bert-base-uncased LoRA(r=8,a=16,qkv,drop=.1) AdamW lr=2e-05 bs=16 max_len=64 epochs<=20 patience=3 early=loss warmup=6%",49.9,/root/LLMSeq/checkpoints/kip/BERT_kip_m6_ordered_9550/ckpt.pt,False,local,hazy-book-sings-fin-03,NVIDIA A100-SXM4-80GB,
2026-07-26 19:20:42,Llama1B,kip_m6,ordered,9552,400000,15,0.4959364114733589,0.4951345277983989,0.4999438846181862,0.667466186954494,0.5009,1.0,0.1,3804162,"LLM_fraction_experiment defaults + --peft: meta-llama/Llama-3.2-1B LoRA(r=8,a=16,qkvo,drop=.1,CAUSAL_LM) AdamW lr=2e-05 bs=64 max_len=50 epochs<=20 patience=3 early=loss warmup=6% bf16",10438.4,/fp/homes01/u01/ec-michelec/MIMICIV/checkpoints/kip/Llama1B_kip_m6_ordered_9552/ckpt.pt,False,fox,gpu-17.fox,NVIDIA H200 NVL,4012604_2
2026-07-26 19:42:59,Llama1B,kip_m6,ordered,9550,400000,17,0.5000795664103118,0.5894550925623079,0.4994528254271544,0.667466186954494,0.5009,1.0,0.1,3804162,"LLM_fraction_experiment defaults + --peft: meta-llama/Llama-3.2-1B LoRA(r=8,a=16,qkvo,drop=.1,CAUSAL_LM) AdamW lr=2e-05 bs=64 max_len=50 epochs<=20 patience=3 early=loss warmup=6% bf16",11775.1,/fp/homes01/u01/ec-michelec/MIMICIV/checkpoints/kip/Llama1B_kip_m6_ordered_9550/ckpt.pt,False,fox,gpu-17.fox,NVIDIA H200 NVL,4012604_0
2026-09-10 17:24:11,BERT,kip_m4,shuffled_train,9551,400000,6,0.5008963860171628,0.052543659832953685,0.5012991379577425,0.664939989052508,0.49806,1.0,0.1,443906,"BERT_fraction_experiment defaults + --peft: bert-base-uncased LoRA(r=8,a=16,qkv,drop=.1) AdamW lr=2e-05 bs=16 max_len=64 epochs<=20 patience=3 early=loss warmup=6%",10985.9,/root/LLMSeq-rebuttal/checkpoints/kip/BERT_kip_m4_shuffled_train_9551/ckpt.pt,False,local,loud-room-cracks-fin-01,NVIDIA A100-SXM4-80GB,
