timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-03-28T16:30:03,codecarbon,25cf96a6-7879-4cdf-9b32-1da31e64f9b0,229.99235367774963,0.0014476753698285,6.294449996615504e-06,42.5,240.159,7.693566799163818,0.0027151736183298,0.0171393363041384,0.0004911539871994,0.0203456639096678,Finland,FIN,uusimaa,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.17,3.8.20,2.2.2,6,"Intel Core Processor (Broadwell, no TSX, IBRS)",1,1 x Tesla V100-SXM2-16GB,24.9347,60.1719,20.51617813110352,machine,N
2025-03-28T17:53:34,codecarbon,25cf96a6-7879-4cdf-9b32-1da31e64f9b0,5241.004864215851,0.0014476753698285,2.7622095520514295e-07,42.5,240.159,7.693566799163818,0.0027151736183298,0.0171393363041384,0.0004911539871994,0.0203456639096678,Finland,FIN,uusimaa,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.17,3.8.20,2.2.2,6,"Intel Core Processor (Broadwell, no TSX, IBRS)",1,1 x Tesla V100-SXM2-16GB,24.9347,60.1719,20.51617813110352,machine,N
2025-03-28T17:59:38,codecarbon,35f85c37-e974-402a-91df-09f467cdeaf4,18.05198621749878,3.726310493270555e-05,2.064210801168482e-06,42.5,54.26200000000001,7.693566799163818,0.00021311267067988714,0.0002720174420531591,3.85664458962023e-05,0.0005236965586292486,Finland,FIN,uusimaa,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.17,3.8.20,2.2.2,6,"Intel Core Processor (Broadwell, no TSX, IBRS)",1,1 x Tesla V100-SXM2-16GB,24.9347,60.1719,20.516178131103516,machine,N
