timestamp,model,training_mode,task,seed,family,background,split,n_pairs,win_rate,tie_rate,loss_rate,pair_accuracy,pair_accuracy_ci_lo,pair_accuracy_ci_hi,mean_margin,median_margin,flattened_auc,pair_accuracy_tol1e-06,tie_rate_tol1e-06,pair_accuracy_tol1e-10,tie_rate_tol1e-10,exact_tie_check,checkpoint
2026-08-26T15:11:13,oracle,oracle,ocdet,0,two_hole,clean,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:14,oracle,oracle,ocdet,0,two_hole,clean,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:14,oracle,oracle,ocdet,0,two_hole,heldout,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:15,oracle,oracle,ocdet,0,two_hole,heldout,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:16,oracle,oracle,ocdet,0,one_hole,clean,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:16,oracle,oracle,ocdet,0,one_hole,clean,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:16,oracle,oracle,ocdet,0,one_hole,heldout,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:16,oracle,oracle,ocdet,0,one_hole,heldout,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:19,oracle,oracle,ocnoisy,0,two_hole,clean,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:20,oracle,oracle,ocnoisy,0,two_hole,clean,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:20,oracle,oracle,ocnoisy,0,two_hole,heldout,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:21,oracle,oracle,ocnoisy,0,two_hole,heldout,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:22,oracle,oracle,ocnoisy,0,one_hole,clean,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:22,oracle,oracle,ocnoisy,0,one_hole,clean,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:22,oracle,oracle,ocnoisy,0,one_hole,heldout,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T15:11:22,oracle,oracle,ocnoisy,0,one_hole,heldout,test,10000,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,oracle
2026-08-26T16:25:10,LSTM,scratch,ocdet,9550,two_hole,clean,val,2000,1.0,0.0,0.0,1.0,1.0,1.0,16.931124,16.696182,0.999705,1.0,0.0,1.0,0.0,,/root/LLMSeq/checkpoints/oc_completion/oc_deterministic/lstm/seed_9550/best.pt
2026-08-26T16:25:12,LSTM,scratch,ocdet,9550,two_hole,clean,test,10000,0.9999,0.0,0.0001,0.9999,0.9997,1.0,16.984305,16.809769,0.999828,0.9999,0.0,0.9999,0.0,,/root/LLMSeq/checkpoints/oc_completion/oc_deterministic/lstm/seed_9550/best.pt
2026-08-26T16:25:13,LSTM,scratch,ocdet,9550,two_hole,heldout,val,2000,0.987,0.0,0.013,0.987,0.9815,0.9915,12.932548,13.520903,0.994696,0.987,0.0,0.987,0.0,,/root/LLMSeq/checkpoints/oc_completion/oc_deterministic/lstm/seed_9550/best.pt
